,Day Ct,Day Num,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Opening Height,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
108,1,114,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,1,0,20220423_164014.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F68d8afc4-c040-f5ff-1b74-f2eef56b73fa-20220423_164014.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=vX-LR8L7I6pGd_ibFVrQoxmKNfo,cl2hv1nml06f20z654g7ofekn,238.0,319.0,1120.0,1505.0,0.0,0.0
109,1,115,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,2,40,20220423_164023.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F030a884f-db8b-4f5c-148c-26bcca575c69-20220423_164023.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=bII0sm8WvIUrcnnYuV5tlz34hBw,cl2hv202501tf107hchike8ww,74.0,339.0,1219.0,1538.0,0.6890756302521008,-0.06269592476489039
110,1,116,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,3,80,20220423_164028.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7f7b5484-d5bb-ac64-3b88-bc747a48b289-20220423_164028.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=58xf_6sMkkVMco81oqbLwwINmXk,cl2hv2kaj03xj10a36k6jat22,26.0,303.0,1256.0,1574.0,0.8907563025210083,0.050156739811912265
111,1,117,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,4,120,20220423_164033.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F83f4c8c6-75e4-bc56-9fdb-df3b317bdd80-20220423_164033.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=irHI1HBY3SCF26SSek5MIhdho7Q,cl2hv35ui04gb0z9i0gvlb4el,5.0,304.0,1268.0,1567.0,0.9789915966386554,0.047021943573667735
112,1,118,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,5,160,20220423_164038.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Faa08c16e-e2a1-36f8-cfd2-55b42b3a148c-20220423_164038.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=qprcPM-mBf8RY_2TMloNVvcdNrw,cl2hv3nde04790z83gy1h3l61,2.0,299.0,1272.0,1574.0,0.9915966386554622,0.06269592476489028
113,1,119,14,25,1,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.65,6,200,20220423_164044.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2821a957-fa34-d0ef-be7b-2649a293b7af-20220423_164044.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=Can_THkTO0mVAQXvOYC-Q78QvhE,cl2hv4tsx04fb10a34evq2f99,3.0,288.0,1272.0,1583.0,0.9873949579831933,0.09717868338557989
114,1,120,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,1,0,20220423_164432.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa571d2d0-4a3b-1c3c-6e3c-246a6592c4dd-20220423_164432.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=shQ0cWZNDUESy72cOmRqS0QQMB0,cl2hv5f1v04w00z9i3csuc1oi,228.0,309.0,1132.0,1542.0,0.0,0.0
115,1,121,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,2,40,20220423_164442.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F80529ba5-fbed-39c1-81a3-5c6087b16700-20220423_164442.jpg?Expires=1662175964344&KeyName=labelbox-assets-key-3&Signature=DNxi1Rm_SGAsh4dtKo7e61pZBMM,cl2hv5rgi04t4108tbohkem2i,56.0,306.0,1227.0,1576.0,0.7543859649122807,0.009708737864077666
116,1,122,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,3,80,20220423_164446.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F847c2730-44a0-a84f-a3f0-0a4c3f39f729-20220423_164446.jpg?Expires=1662175964348&KeyName=labelbox-assets-key-3&Signature=j5MneDUqEunu4TYyENAMtSdxvRE,cl2hv6nsg04q30zargj5gd605,14.0,281.0,1242.0,1600.0,0.9385964912280702,0.09061488673139162
117,1,123,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,4,120,20220423_164450.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F302f35be-74bf-ea93-36f1-5b2678b19284-20220423_164450.jpg?Expires=1662175964348&KeyName=labelbox-assets-key-3&Signature=eS0VocosEVEnUSrGEJ4uulTXnrU,cl2hv6z4f04x50z83fyyg7pao,7.0,262.0,1240.0,1619.0,0.9692982456140351,0.15210355987055013
118,1,124,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,5,160,20220423_164455.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc6648ebe-b47a-3441-1e0e-1de8e3b9e268-20220423_164455.jpg?Expires=1662175964349&KeyName=labelbox-assets-key-3&Signature=lbeVgOBgImsAgKzwWxe_AmZzPjw,cl2hv7dmi05a10z9i88pfdoka,1.0,247.0,1246.0,1628.0,0.9956140350877193,0.20064724919093846
119,1,125,11,26,2,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,6,200,20220423_164500.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F77c21d64-3cd2-63af-888d-1f7616c602ca-20220423_164500.jpg?Expires=1662175964349&KeyName=labelbox-assets-key-3&Signature=mk84sy7JFruAlkoeFA4xNENQvb0,cl2hv7uyp050s0zarb4pjeeek,1.0,294.0,1244.0,1590.0,0.9956140350877193,0.04854368932038833
120,1,126,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,1,0,20220423_164749.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Faa7426ad-2ba5-e85a-e196-f49cf2cc42a4-20220423_164749.jpg?Expires=1662175964349&KeyName=labelbox-assets-key-3&Signature=DBJe2LvaRjabn385Q8dT0CPdGT8,cl2hv8vur057k0zar8uwa6np9,235.0,311.0,1159.0,1522.0,0.0,0.0
121,1,127,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,2,40,20220423_164754.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7b93f253-c315-3f35-0ddc-23f1b8841006-20220423_164754.jpg?Expires=1662175964349&KeyName=labelbox-assets-key-3&Signature=OrKt7URxeXGhhR4eZpR7l87LEC4,cl2hvar5305u9108tf35k3rwb,59.0,333.0,1254.0,1548.0,0.7489361702127659,-0.07073954983922826
122,1,128,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,3,80,20220423_164759.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F957bd52b-5ae8-450e-d75a-5f6d356d2bcf-20220423_164759.jpg?Expires=1662175964350&KeyName=labelbox-assets-key-3&Signature=x2eizR5lFlsqBchcLsB-dgTNRrQ,cl2hvarbw08870z6594hc1ifr,3.0,291.0,1273.0,1579.0,0.9872340425531915,0.06430868167202575
123,1,129,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,4,120,20220423_164803.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe89a7445-61f7-282f-7783-b2fa6895564e-20220423_164803.jpg?Expires=1662175964350&KeyName=labelbox-assets-key-3&Signature=KMQAf5vlMeAANJ_aXs5zXH5e7qs,cl2hvb5ss05vy0z8g328fdmmp,1.0,276.0,1277.0,1597.0,0.9957446808510638,0.112540192926045
124,1,130,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,5,160,20220423_164808.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F71dfbb48-64c9-0861-55d4-472562311d99-20220423_164808.jpg?Expires=1662175964350&KeyName=labelbox-assets-key-3&Signature=rYqhpRNQDzpljr9_GuUvRdQLnSQ,cl2hvbl9n05yn0z8g0rszb8do,1.0,258.0,1275.0,1617.0,0.9957446808510638,0.17041800643086813
125,1,131,12,27,2,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,6,200,20220423_164812.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa9a05f80-d06b-e126-d2d7-0719c1197c25-20220423_164812.jpg?Expires=1662175964350&KeyName=labelbox-assets-key-3&Signature=0mO1XvoavkmSP3vnoY6-tJ_KkJc,cl2hvc46j05va10a3ddd5ccck,1.0,233.0,1276.0,1633.0,0.9957446808510638,0.25080385852090037
126,1,132,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,1,0,20220423_165244.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa5a297cc-81b7-5c0e-f8bc-1d419d2b7e41-20220423_165244.jpg?Expires=1662175964351&KeyName=labelbox-assets-key-3&Signature=VvyQKmoZaJA2yqJM2_mRoXo_G74,cl2hvciob03sh107h8uw3f3hf,248.0,267.0,1181.0,1480.0,0.0,0.0
127,1,133,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,2,40,20220423_165251.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff3817b61-28ac-d32b-5e4a-24e45313d42b-20220423_165251.jpg?Expires=1662175964351&KeyName=labelbox-assets-key-3&Signature=9amMwPvgdeBa2Jd_hXyutJZDYd8,cl2hvcrz708mc0z65g8275lk5,96.0,298.0,1256.0,1509.0,0.6129032258064516,-0.11610486891385774
128,1,134,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,3,80,20220423_165255.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8076dcd2-383e-09fd-5d94-167744a2eebb-20220423_165255.jpg?Expires=1662175964351&KeyName=labelbox-assets-key-3&Signature=fZIUXAKz0AdmiXJFehA0b2NzWeA,cl2hvdfyi061b0zar999l03el,53.0,265.0,1278.0,1540.0,0.7862903225806451,0.0074906367041198685
129,1,135,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,4,120,20220423_165259.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F0cd91d57-c99b-0ef5-f14e-4822bb440337-20220423_165259.jpg?Expires=1662175964351&KeyName=labelbox-assets-key-3&Signature=4I9rBhxxYEPN6ZsUrZvoeETHUoI,cl2hve1h308v60z65fb1k6xrh,32.0,238.0,1284.0,1563.0,0.8709677419354839,0.10861423220973787
130,1,136,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,5,160,20220423_165304.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F03ac4c63-8f06-03c4-04c9-46abbcc6dae7-20220423_165304.jpg?Expires=1662175964352&KeyName=labelbox-assets-key-3&Signature=ohaumG_oRbnxa82AKrTVMXQbPUA,cl2hvemba06t10z9iaxvg1v64,12.0,206.0,1295.0,1593.0,0.9516129032258065,0.22846441947565543
131,1,137,13,28,2,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.55,6,200,20220423_165310.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F31a1f263-8d08-741a-01d2-2d4a21356e54-20220423_165310.jpg?Expires=1662175964352&KeyName=labelbox-assets-key-3&Signature=VUlc0l0uABt1akGa2Wn0PcJUyz8,cl2hvevjl06vf0z9ighgff2hr,5.0,184.0,1299.0,1615.0,0.9798387096774194,0.31086142322097376
132,1,138,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,1,0,20220423_165610.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb6e9f6fa-a67a-f53a-4f20-322deadf827e-20220423_165610.jpg?Expires=1662175964353&KeyName=labelbox-assets-key-3&Signature=-JIywI-7YrnA3VZVLOYeQGauDtI,cl2hvf73b06qb108t0s0ogxqg,264.0,343.0,1240.0,1529.0,0.0,0.0
133,1,139,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,2,40,20220423_165616.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7e9deb93-bb31-34f7-6336-76afbff86bcb-20220423_165616.jpg?Expires=1662175964353&KeyName=labelbox-assets-key-3&Signature=bP7KxtctoEBHxo4HApS8Yj3osQo,cl2hvfhex06f10zar0s5qd0rh,76.0,362.0,1341.0,1550.0,0.7121212121212122,-0.055393586005831
134,1,140,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,3,80,20220423_165621.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcef22ac7-9fda-6049-481a-8d5d37fbbc6a-20220423_165621.jpg?Expires=1662175964353&KeyName=labelbox-assets-key-3&Signature=j8Q5fdfagO7W2kRwciU5C9MsE04,cl2hvg7de06x9108td7kx33q9,18.0,319.0,1376.0,1589.0,0.9318181818181819,0.06997084548104959
135,1,141,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,4,120,20220423_165625.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb9da67f3-0a20-63a7-13dd-e3ecb4a64a56-20220423_165625.jpg?Expires=1662175964353&KeyName=labelbox-assets-key-3&Signature=VRG2QIGw_V25ksMHnZg8D9Jhqh0,cl2hvgjjo078h0z9ihkr18piu,1.0,292.0,1383.0,1616.0,0.9962121212121212,0.14868804664723034
136,1,142,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,5,160,20220423_165629.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcc57a806-6e6d-82db-b121-903f97d2dfde-20220423_165629.jpg?Expires=1662175964353&KeyName=labelbox-assets-key-3&Signature=ba5F05lm95etG6VChnSQaSUNGMU,cl2hvgruf06sy0z831xiqfgw3,1.0,267.0,1389.0,1638.0,0.9962121212121212,0.22157434402332365
137,1,143,14,29,2,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.75,6,200,20220423_165633.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1264da73-4660-f5ec-85c0-5f9ad97aa01f-20220423_165633.jpg?Expires=1662175964354&KeyName=labelbox-assets-key-3&Signature=BHL6U60Ckbx7EIV0mhUMudenhHs,cl2hvh0lw06u90z831y1v3qvx,1.0,247.0,1389.0,1661.0,0.9962121212121212,0.27988338192419826
138,1,144,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,1,0,20220423_170129.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9de27e49-f980-0655-66fa-6e9505705155-20220423_170129.jpg?Expires=1662175964354&KeyName=labelbox-assets-key-3&Signature=u-rheKfUDGnIus6iiNOPi-jrlfo,cl2hvh9s306y110a318kvcf40,253.0,361.0,1150.0,1646.0,0.0,0.0
139,1,145,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,2,40,20220423_170139.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F0871f352-2f71-d004-5fb1-16a6d555018c-20220423_170139.jpg?Expires=1662175964354&KeyName=labelbox-assets-key-3&Signature=y4uPZao9CEmWaSEWGAoFCjMvGI4,cl2hvhild07690z8ghe2yepia,70.0,373.0,1241.0,1673.0,0.7233201581027668,-0.0332409972299168
140,1,146,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,3,80,20220423_170144.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F21c4bf70-3f98-0754-3dac-cc7143758d7e-20220423_170144.jpg?Expires=1662175964354&KeyName=labelbox-assets-key-3&Signature=-HT-InmeVw7AMMnbz6HbZP1fuDQ,cl2hvhyr407id0z9iblmha9op,31.0,342.0,1261.0,1705.0,0.8774703557312253,0.052631578947368474
141,1,147,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,4,120,20220423_170149.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F0b82f837-7c26-44f2-5554-9f7f80d5955e-20220423_170149.jpg?Expires=1662175964354&KeyName=labelbox-assets-key-3&Signature=fQK6S6rF2D4g7LyYGULiR1xccZA,cl2hvi8b807jo0z9i2s9n4tf5,6.0,317.0,1275.0,1728.0,0.9762845849802372,0.12188365650969524
142,1,148,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,5,160,20220423_170154.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8bf55427-7163-81ed-29f5-e713c00c7f8c-20220423_170154.jpg?Expires=1662175964355&KeyName=labelbox-assets-key-3&Signature=YVcHfSojqs_GXL18CGgyPayDj00,cl2hviitx07mn0z9ibzc804gt,1.0,297.0,1273.0,1755.0,0.9960474308300395,0.17728531855955676
143,1,149,11,30,3,White,3,0,Unspecified,Trojan,Latex,Condom,Precut,3.55,6,200,20220423_170209.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc604480e-fbd4-45e2-17e7-de39288d409d-20220423_170209.jpg?Expires=1662175964355&KeyName=labelbox-assets-key-3&Signature=2tLnemRvjaX0VaRk_lNf_IHNT54,cl2hvldxh07r910a34hpx1ggf,1.0,267.0,1274.0,1779.0,0.9960474308300395,0.260387811634349
144,1,150,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,1,0,20220423_170506.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F24864b2c-a889-795c-cfed-52b3badabbe0-20220423_170506.jpg?Expires=1662175964355&KeyName=labelbox-assets-key-3&Signature=GYV8rJW1qC_7vLowUFS5G1N23KE,cl2hvlp5t08720z9i5l9z0tnf,236.0,345.0,1192.0,1666.0,0.0,0.0
145,1,151,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,2,40,20220423_170511.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6c222c6e-dd54-5f0f-3343-b3f0080ea801-20220423_170511.jpg?Expires=1662175964356&KeyName=labelbox-assets-key-3&Signature=rt9X3IQKV3ULclUtCjsErcEX5hY,cl2hvlxmp0adh0z65hlu8h9yb,90.0,355.0,1263.0,1690.0,0.6186440677966102,-0.02898550724637672
146,1,152,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,3,80,20220423_170516.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4ea2e361-abc5-6510-3aaa-6ffa5d073a07-20220423_170516.jpg?Expires=1662175964356&KeyName=labelbox-assets-key-3&Signature=vq3YmlEgtHQftRWhMSWuUWWug6s,cl2hvmj3l08js0z9ihrcz159f,38.0,336.0,1285.0,1725.0,0.8389830508474576,0.02608695652173909
147,1,153,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,4,120,20220423_170520.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F36d59a6e-01f7-477f-13a8-5fca6dbf1826-20220423_170520.jpg?Expires=1662175964356&KeyName=labelbox-assets-key-3&Signature=kyo6PIXsyXr9al8FPUGz0f4zxZ8,cl2hvmtqv082c0zaraluw5ud9,22.0,301.0,1292.0,1747.0,0.9067796610169492,0.12753623188405794
148,1,154,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,5,160,20220423_170525.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb5c5dfcf-4196-c6e6-7acd-8202c81f72ec-20220423_170525.jpg?Expires=1662175964356&KeyName=labelbox-assets-key-3&Signature=9tMN5U9yR3ESY7f3-CErMU_YCfg,cl2hvnaar0als0z651qp70sbv,4.0,270.0,1300.0,1771.0,0.9830508474576272,0.21739130434782605
149,1,155,12,31,3,White,3,0,Unspecified,Lifestyle,Latex,Condom,Precut,3.65,6,200,20220423_170530.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7cec1fe3-6a3f-0561-ae3e-cf48153222cf-20220423_170530.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=79lRKk3_QAKrviE7yxne-4fJTsU,cl2hvni0c0any0z65e50k3lm3,1.0,257.0,1304.0,1788.0,0.9957627118644068,0.255072463768116
150,1,156,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,1,0,20220423_170850.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa3aca846-182b-9ce3-2619-f277bd849f60-20220423_170850.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=3sYRxRlPLMEy4U0gbdd9EVmaobM,cl2hvnv0g08ur0z9i8xj772s2,240.0,355.0,1299.0,1662.0,0.0,0.0
151,1,157,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,2,40,20220423_170858.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6665a7af-7cf8-8f45-5bd2-445d5622597a-20220423_170858.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=HpssUVuNbTVS-9snTXGnfkxgP-Q,cl2hvoaky061a107h78au0gf8,104.0,359.0,1367.0,1694.0,0.5666666666666667,-0.011267605633802802
152,1,158,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,3,80,20220423_170903.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F36e496f2-17a5-7adc-6b41-858770af3bb6-20220423_170903.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=c13eSHSfDdxO6xqcLEs2vcp-l4A,cl2hvojjo08po108t4rlaf6ko,54.0,333.0,1387.0,1721.0,0.775,0.06197183098591552
153,1,159,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,4,120,20220423_170906.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F53f891dd-bc3b-6a7a-0b24-b9998e2fd6d7-20220423_170906.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=TMBOf2F3E-clhb6fApyiBynXR9I,cl2hvot5s08ev0zar9xczh9tv,29.0,311.0,1398.0,1745.0,0.8791666666666667,0.12394366197183093
154,1,160,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,5,160,20220423_170911.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe8893546-525a-9db4-b33c-d1d5ae6d4e32-20220423_170911.jpg?Expires=1662175964357&KeyName=labelbox-assets-key-3&Signature=4qsixpnwcCV9u6BKp3ccM3e00Js,cl2hvp3mn093o0z9iahp95cet,8.0,287.0,1411.0,1767.0,0.9666666666666667,0.19154929577464785
155,1,161,13,32,3,White,3,0,Unspecified,Durex,Polyisoprene,Condom,Precut,3.6,6,200,20220423_170916.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1b2f7292-e9e5-2ef2-c773-77e6bbbebc46-20220423_170916.jpg?Expires=1662175964358&KeyName=labelbox-assets-key-3&Signature=Kk46dgm1MaY2T-hcQOsIkYpotYw,cl2hvpcd3095v0z9igcqr1yxt,1.0,271.0,1414.0,1786.0,0.9958333333333333,0.23661971830985917
156,1,162,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,1,0,20220423_171223.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe520c622-fb53-f0ca-5632-a6835da404b4-20220423_171223.jpg?Expires=1662175964358&KeyName=labelbox-assets-key-3&Signature=Ozdi5koh-bNjHTsaqfEO4TdmykQ,cl2hvplix0b3k0z65elmc8p8b,256.0,326.0,1288.0,1682.0,0.0,0.0
157,1,163,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,2,40,20220423_171227.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F94560e1c-45cd-1d2f-7547-b566e5705a52-20220423_171227.jpg?Expires=1662175964361&KeyName=labelbox-assets-key-3&Signature=2ju5-lD3-bOlWdO9oo_H6UM0ZBY,cl2hvqan008mz0z8g8z3cfk6l,178.0,330.0,1312.0,1700.0,0.3046875,-0.012269938650306678
158,1,164,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,3,80,20220423_171232.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F10a0b7bb-8dcf-0d57-b5e5-b2378978d1a0-20220423_171232.jpg?Expires=1662175964362&KeyName=labelbox-assets-key-3&Signature=WU4Ap8BT4UqfQCbyLJZW1_6kiQU,cl2hvqmsa08pm0z8g02h5gra1,86.0,313.0,1370.0,1744.0,0.6640625,0.039877300613496924
159,1,165,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,4,120,20220423_171238.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa650951d-77ab-a6e4-951e-acb0934c35db-20220423_171238.jpg?Expires=1662175964362&KeyName=labelbox-assets-key-3&Signature=Tty0M0_cSiizXpRteXeuozryfUU,cl2hvqwe409dr0z9i7wplag54,42.0,291.0,1405.0,1769.0,0.8359375,0.1073619631901841
160,1,166,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,5,160,20220423_171243.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F53063675-f44e-02f1-aa00-3083ebc3da3a-20220423_171243.jpg?Expires=1662175964362&KeyName=labelbox-assets-key-3&Signature=fk5yqY_ALq70RBy1iY5WZvHiqvE,cl2hvrant08rl0z8320xp6o36,10.0,274.0,1430.0,1786.0,0.9609375,0.1595092024539877
161,1,167,14,33,3,White,3,0,Unspecified,Skyn,Polyisoprene,Condom,Precut,3.6,6,200,20220423_171249.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F736745ab-fc32-2bef-b544-d2ac1019e0e0-20220423_171249.jpg?Expires=1662175964362&KeyName=labelbox-assets-key-3&Signature=279ovoICL5fTZ3rZF2phz5CoZaI,cl2hvrohr0bkx0z65gmoyep1i,1.0,252.0,1432.0,1806.0,0.99609375,0.22699386503067487
162,1,168,15,34,1,White,3,0,None,None,None,None,None,4.1,1,0,20220423_171651.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fffeac1ac-5db1-58e3-50f9-5147b35180c9-20220423_171651.jpg?Expires=1662175964363&KeyName=labelbox-assets-key-3&Signature=IqiPwsrqFxCgH0nu5X_VwRYP6_g,cl2hvsiia090710a34p2m861g,300.0,128.0,1117.0,1811.0,0.0,0.0
